id_usuario,tipo,nombre_categoria,monto,fecha
1,2,Alimentacion,98.14,2024-02-18
1,2,Transporte,20.6,2024-02-19
1,2,Transporte,22.1,2024-02-19
1,2,Transporte,57.12,2024-02-20
1,2,Transporte,49.96,2024-02-20
1,2,Salud,323.9,2024-02-20
1,2,Salud,870.09,2024-02-21
1,2,Alimentacion,247.79,2024-02-21
1,2,Alimentacion,118.51,2024-02-21
1,2,Entretenimiento,620.7,2024-02-22
1,1,Ahorro,879.5,2024-02-25
1,2,Transporte,41.57,2024-02-28
1,2,Entretenimiento,803.48,2024-02-28
1,1,Nomina,3793.33,2024-02-29
1,2,Entretenimiento,552.44,2024-02-29
1,2,Entretenimiento,309.34,2024-02-29
1,2,Salud,1312.94,2024-02-29
1,2,Alimentacion,131.68,2024-03-01
1,2,Alimentacion,99.98,2024-03-02
1,2,Transporte,67.38,2024-03-02
1,2,Hogar,2292.69,2024-03-02
1,1,Nomina,1536.65,2024-03-03
1,2,Hogar,2291.09,2024-03-04
1,2,Entretenimiento,218.57,2024-03-06
1,2,Entretenimiento,868.93,2024-03-07
1,2,Transporte,47.35,2024-03-07
1,2,Entretenimiento,325.21,2024-03-08
1,2,Entretenimiento,999.95,2024-03-08
1,2,Transporte,44.52,2024-03-08
1,2,Entretenimiento,511.78,2024-03-09
1,2,Transporte,11.53,2024-03-11
1,2,Transporte,42.53,2024-03-11
1,2,Salud,400.85,2024-03-11
1,2,Tarjeta Credito,1990.42,2024-03-11
1,2,Salud,760.87,2024-03-12
1,2,Salud,530.8,2024-03-12
1,2,Alimentacion,127.38,2024-03-13
1,2,Alimentacion,197.95,2024-03-13
1,2,Alimentacion,168.59,2024-03-14
1,2,Salud,334.73,2024-03-14
1,2,Alimentacion,141.39,2024-03-14
1,2,Alimentacion,188.16,2024-03-15
1,2,Salud,875.92,2024-03-15
1,2,Entretenimiento,835.87,2024-03-15
1,2,Entretenimiento,129.06,2024-03-16
1,2,Transporte,37.05,2024-03-17
1,2,Entretenimiento,422.04,2024-03-17
1,2,Entretenimiento,1012.9,2024-03-17
1,2,Salud,149.19,2024-03-18
1,2,Alimentacion,136.85,2024-03-19
1,2,Salud,817.64,2024-03-19
1,2,Alimentacion,102.14,2024-03-20
1,2,Salud,139.18,2024-03-20
1,1,Ahorro,107.88,2024-03-21
1,2,Alimentacion,93.47,2024-03-22
1,2,Alimentacion,232.99,2024-03-22
1,1,Nomina,1591.53,2024-03-23
1,2,Alimentacion,249.25,2024-03-23
1,2,Entretenimiento,156.75,2024-03-23
1,2,Alimentacion,143.12,2024-03-23
1,2,Salud,1217.33,2024-03-24
1,2,Entretenimiento,443.09,2024-03-24
1,2,Salud,1488.69,2024-03-24
1,2,Alimentacion,112.72,2024-03-25
1,2,Alimentacion,134.73,2024-03-25
1,2,Alimentacion,228.13,2024-03-25
1,2,Alimentacion,200.55,2024-03-26
1,1,Nomina,686.69,2024-03-27
1,2,Alimentacion,173.81,2024-03-27
1,2,Transporte,52.01,2024-03-27
1,2,Entretenimiento,1189.61,2024-03-29
1,2,Entretenimiento,314.01,2024-03-29
1,2,Salud,330.94,2024-03-29
1,2,Alimentacion,58.01,2024-03-30
1,2,Entretenimiento,283.22,2024-03-31
1,2,Salud,641.66,2024-03-31
1,2,Transporte,50.73,2024-04-01
1,2,Salud,674.23,2024-04-01
1,2,Entretenimiento,534.59,2024-04-02
1,2,Entretenimiento,462.34,2024-04-03
1,2,Entretenimiento,443.2,2024-04-03
1,2,Transporte,10.9,2024-04-03
1,2,Transporte,74.41,2024-04-06
1,2,Alimentacion,38.02,2024-04-06
1,2,Transporte,14.02,2024-04-07
1,2,Salud,388.82,2024-04-07
1,2,Transporte,57.02,2024-04-08
1,2,Entretenimiento,832.17,2024-04-08
1,2,Alimentacion,70.33,2024-04-08
1,2,Alimentacion,249.65,2024-04-09
1,2,Transporte,71.62,2024-04-09
1,2,Entretenimiento,699.05,2024-04-09
1,2,Alimentacion,90.95,2024-04-10
1,2,Transporte,40.39,2024-04-10
1,2,Transporte,70.67,2024-04-10
1,2,Tarjeta Credito,3845.92,2024-04-10
1,2,Alimentacion,80.13,2024-04-11
1,2,Alimentacion,132.39,2024-04-11
1,2,Salud,673.7,2024-04-11
1,2,Transporte,65.89,2024-04-12
1,2,Entretenimiento,434.82,2024-04-14
1,2,Transporte,37.94,2024-04-14
1,2,Entretenimiento,834.34,2024-04-14
1,2,Alimentacion,108.17,2024-04-18
1,2,Entretenimiento,501.54,2024-04-18
1,2,Salud,1361.55,2024-04-20
1,2,Alimentacion,150.65,2024-04-20
1,2,Salud,1426.73,2024-04-22
1,2,Entretenimiento,802.75,2024-04-22
1,2,Transporte,50.76,2024-04-24
1,2,Transporte,58.75,2024-04-26
1,2,Entretenimiento,672.15,2024-04-26
1,2,Alimentacion,241.5,2024-04-27
1,2,Entretenimiento,307.77,2024-04-28
1,2,Salud,1046.8,2024-04-28
1,2,Salud,1308.63,2024-04-28
1,2,Salud,903.01,2024-04-29
1,2,Transporte,10.66,2024-04-29
1,2,Salud,278.24,2024-04-29
1,2,Entretenimiento,756.53,2024-04-30
1,2,Entretenimiento,336.49,2024-04-30
1,1,Ahorro,677.9,2024-05-01
1,2,Salud,151.35,2024-05-01
1,2,Entretenimiento,959.78,2024-05-01
1,2,Entretenimiento,723.45,2024-05-02
1,2,Transporte,13.95,2024-05-02
1,2,Transporte,28.93,2024-05-04
1,2,Alimentacion,161.7,2024-05-04
1,2,Entretenimiento,130.99,2024-05-05
1,2,Alimentacion,143.26,2024-05-05
1,2,Alimentacion,115.73,2024-05-05
1,2,Transporte,18.22,2024-05-06
1,2,Salud,315.73,2024-05-06
1,2,Alimentacion,171.38,2024-05-06
1,2,Transporte,46.83,2024-05-07
1,2,Entretenimiento,140.06,2024-05-07
1,2,Salud,435.99,2024-05-07
1,1,Ahorro,776.22,2024-05-08
1,2,Transporte,40.39,2024-05-09
1,2,Alimentacion,226.96,2024-05-09
1,2,Entretenimiento,826.27,2024-05-11
1,2,Salud,1192.03,2024-05-12
1,2,Salud,906.61,2024-05-12
1,2,Transporte,20.36,2024-05-13
1,1,Nomina,3699.92,2024-05-14
1,2,Alimentacion,116.61,2024-05-14
1,2,Salud,322.89,2024-05-14
1,2,Salud,836.3,2024-05-16
1,2,Salud,591.56,2024-05-16
1,2,Transporte,48.87,2024-05-16
1,2,Entretenimiento,724.21,2024-05-17
1,2,Entretenimiento,784.77,2024-05-18
1,2,Alimentacion,202.45,2024-05-18
1,2,Transporte,25.9,2024-05-19
1,2,Transporte,46.39,2024-05-20
1,2,Transporte,69.27,2024-05-21
1,2,Entretenimiento,484.02,2024-05-21
1,2,Entretenimiento,714.75,2024-05-22
1,2,Alimentacion,223.79,2024-05-22
1,2,Alimentacion,213.43,2024-05-23
1,2,Entretenimiento,844.66,2024-05-23
1,2,Transporte,43.37,2024-05-23
1,2,Transporte,33.95,2024-05-24
1,2,Entretenimiento,186.66,2024-05-24
1,2,Transporte,75.99,2024-05-24
1,2,Salud,1097.74,2024-05-26
1,2,Salud,695.48,2024-05-27
1,2,Transporte,50.39,2024-05-27
1,1,Nomina,3646.66,2024-05-28
1,2,Transporte,61.69,2024-05-29
1,2,Salud,1309.39,2024-05-30
1,2,Transporte,47.74,2024-05-31
1,2,Entretenimiento,246.34,2024-06-01
1,2,Entretenimiento,1095.9,2024-06-01
1,2,Entretenimiento,122.28,2024-06-01
1,1,Nomina,1583.41,2024-06-03
1,2,Entretenimiento,875.74,2024-06-03
1,2,Entretenimiento,448.0,2024-06-03
1,2,Salud,1253.65,2024-06-04
1,2,Salud,967.02,2024-06-04
1,2,Alimentacion,148.65,2024-06-05
1,2,Salud,234.47,2024-06-05
1,2,Salud,1165.92,2024-06-06
1,2,Alimentacion,84.53,2024-06-07
1,2,Salud,747.2,2024-06-07
1,2,Entretenimiento,1036.97,2024-06-07
1,2,Alimentacion,43.38,2024-06-08
1,2,Alimentacion,162.31,2024-06-08
1,2,Tarjeta Credito,3449.83,2024-06-10
1,2,Entretenimiento,474.48,2024-06-11
1,1,Nomina,3926.93,2024-06-12
1,2,Alimentacion,146.37,2024-06-12
1,2,Tarjeta Credito,1030.68,2024-06-13
1,2,Salud,473.05,2024-06-14
1,2,Transporte,46.96,2024-06-14
1,2,Transporte,23.88,2024-06-15
1,2,Alimentacion,203.47,2024-06-15
1,2,Entretenimiento,610.66,2024-06-15
1,2,Salud,1237.88,2024-06-16
1,2,Entretenimiento,278.64,2024-06-16
1,2,Alimentacion,176.59,2024-06-17
1,1,Nomina,1939.32,2024-06-19
1,2,Salud,230.43,2024-06-19
1,2,Salud,1274.69,2024-06-19
1,2,Entretenimiento,939.09,2024-06-20
1,1,Nomina,1528.32,2024-06-21
1,2,Transporte,35.45,2024-06-22
1,2,Alimentacion,84.4,2024-06-22
1,2,Alimentacion,217.94,2024-06-22
1,2,Entretenimiento,842.47,2024-06-23
1,2,Transporte,54.82,2024-06-23
1,1,Nomina,508.8,2024-06-24
1,2,Alimentacion,107.83,2024-06-26
1,2,Alimentacion,232.31,2024-06-26
1,2,Transporte,23.93,2024-06-27
1,2,Entretenimiento,282.52,2024-06-27
1,2,Salud,503.66,2024-06-28
1,2,Entretenimiento,507.11,2024-06-28
1,2,Salud,389.07,2024-06-29
1,2,Transporte,27.8,2024-06-29
1,2,Entretenimiento,819.82,2024-06-30
1,1,Ahorro,279.25,2024-07-01
1,2,Alimentacion,160.47,2024-07-01
1,2,Alimentacion,230.92,2024-07-01
1,2,Entretenimiento,716.95,2024-07-01
1,1,Nomina,1930.96,2024-07-02
1,2,Salud,1197.86,2024-07-02
1,2,Salud,1418.29,2024-07-02
1,2,Hogar,1936.69,2024-07-02
1,2,Entretenimiento,838.12,2024-07-03
1,2,Entretenimiento,863.05,2024-07-03
1,2,Entretenimiento,569.39,2024-07-03
1,2,Hogar,2544.09,2024-07-03
1,2,Salud,282.35,2024-07-05
1,2,Hogar,2811.68,2024-07-05
1,2,Salud,1293.28,2024-07-06
1,2,Salud,1227.61,2024-07-06
1,2,Salud,667.67,2024-07-06
1,2,Entretenimiento,615.9,2024-07-08
1,2,Salud,1132.94,2024-07-08
1,2,Transporte,56.92,2024-07-08
1,2,Alimentacion,205.4,2024-07-10
1,2,Tarjeta Credito,3106.75,2024-07-10
1,2,Entretenimiento,624.04,2024-07-11
1,2,Transporte,27.7,2024-07-11
1,2,Salud,868.31,2024-07-11
1,2,Transporte,40.49,2024-07-12
1,2,Salud,1257.23,2024-07-12
1,2,Salud,404.33,2024-07-12
1,2,Entretenimiento,1141.11,2024-07-13
1,2,Alimentacion,220.6,2024-07-13
1,2,Tarjeta Credito,1265.58,2024-07-13
1,2,Alimentacion,131.59,2024-07-14
1,2,Salud,875.34,2024-07-14
1,2,Entretenimiento,195.6,2024-07-14
1,2,Entretenimiento,167.21,2024-07-15
1,2,Entretenimiento,790.37,2024-07-16
1,1,Nomina,654.72,2024-07-19
1,2,Transporte,49.94,2024-07-19
1,2,Salud,951.62,2024-07-19
1,2,Alimentacion,71.24,2024-07-19
1,2,Alimentacion,206.04,2024-07-20
1,2,Transporte,26.96,2024-07-20
1,1,Nomina,3255.81,2024-07-21
1,2,Transporte,57.62,2024-07-21
1,2,Entretenimiento,398.63,2024-07-21
1,2,Entretenimiento,602.16,2024-07-21
1,2,Salud,746.24,2024-07-22
1,2,Salud,398.11,2024-07-22
1,2,Alimentacion,204.07,2024-07-22
1,2,Transporte,49.67,2024-07-23
1,2,Transporte,54.33,2024-07-23
1,2,Alimentacion,130.87,2024-07-23
1,1,Nomina,941.26,2024-07-24
1,2,Entretenimiento,217.85,2024-07-24
1,1,Ahorro,119.84,2024-07-26
1,2,Salud,648.12,2024-07-26
1,1,Ahorro,215.41,2024-07-28
1,2,Transporte,30.53,2024-07-28
1,2,Entretenimiento,782.34,2024-07-28
1,2,Entretenimiento,513.1,2024-07-28
1,2,Transporte,31.24,2024-07-29
1,2,Entretenimiento,490.36,2024-07-29
1,2,Alimentacion,192.79,2024-07-29
1,2,Entretenimiento,679.57,2024-07-30
1,2,Transporte,57.9,2024-07-30
1,1,Ahorro,616.93,2024-07-31
1,2,Alimentacion,184.35,2024-07-31
1,2,Alimentacion,197.08,2024-07-31
1,2,Alimentacion,92.66,2024-07-31
1,2,Transporte,71.82,2024-08-01
1,2,Alimentacion,164.88,2024-08-01
1,2,Salud,728.39,2024-08-01
1,1,Nomina,3692.54,2024-08-02
1,2,Entretenimiento,177.55,2024-08-02
1,1,Nomina,1924.86,2024-08-03
1,2,Alimentacion,230.15,2024-08-03
1,2,Hogar,4896.68,2024-08-04
1,2,Alimentacion,96.21,2024-08-06
1,2,Entretenimiento,117.76,2024-08-06
1,2,Alimentacion,68.62,2024-08-06
1,2,Transporte,49.41,2024-08-07
1,2,Transporte,31.52,2024-08-09
1,2,Tarjeta Credito,4313.27,2024-08-11
1,2,Entretenimiento,979.39,2024-08-12
1,2,Salud,928.87,2024-08-13
1,1,Ahorro,81.28,2024-08-14
1,2,Entretenimiento,812.45,2024-08-14
1,2,Transporte,52.48,2024-08-14
1,1,Nomina,1028.77,2024-08-15
1,2,Transporte,46.44,2024-08-15
1,1,Nomina,2609.51,2024-08-16
1,2,Salud,181.01,2024-08-16
1,2,Salud,1232.18,2024-08-16
1,2,Entretenimiento,183.66,2024-08-16
1,2,Transporte,35.08,2024-08-17
1,2,Entretenimiento,477.1,2024-08-17
1,2,Transporte,46.25,2024-08-18
1,2,Alimentacion,120.19,2024-08-18
1,2,Entretenimiento,1097.2,2024-08-18
1,2,Transporte,51.29,2024-08-19
1,2,Salud,825.18,2024-08-19
1,2,Transporte,37.14,2024-08-19
1,2,Transporte,13.96,2024-08-20
1,2,Alimentacion,239.69,2024-08-20
1,1,Nomina,2777.94,2024-08-22
1,2,Alimentacion,240.33,2024-08-22
1,2,Transporte,56.1,2024-08-22
1,2,Alimentacion,37.74,2024-08-23
1,2,Salud,1081.09,2024-08-23
1,2,Alimentacion,92.97,2024-08-23
1,2,Transporte,11.63,2024-08-24
1,2,Transporte,23.72,2024-08-24
1,2,Salud,537.73,2024-08-24
1,2,Transporte,41.35,2024-08-25
1,2,Transporte,18.11,2024-08-25
1,2,Alimentacion,79.54,2024-08-26
1,2,Entretenimiento,657.54,2024-08-26
1,2,Entretenimiento,776.13,2024-08-26
1,2,Salud,978.29,2024-08-28
1,2,Transporte,37.91,2024-08-28
1,2,Alimentacion,239.41,2024-08-28
1,1,Nomina,2659.27,2024-08-29
1,2,Entretenimiento,668.44,2024-08-30
1,2,Salud,722.6,2024-08-31
1,2,Entretenimiento,1142.15,2024-08-31
1,2,Salud,1234.01,2024-08-31
1,1,Nomina,4194.88,2024-09-01
1,2,Salud,706.0,2024-09-01
1,2,Transporte,54.41,2024-09-01
1,2,Transporte,19.63,2024-09-01
1,2,Transporte,11.15,2024-09-02
1,2,Entretenimiento,169.21,2024-09-02
1,2,Salud,1350.61,2024-09-02
1,2,Alimentacion,180.4,2024-09-03
1,2,Salud,552.41,2024-09-03
1,2,Hogar,1752.31,2024-09-03
1,2,Salud,1328.66,2024-09-04
1,1,Ahorro,494.92,2024-09-06
1,2,Alimentacion,242.65,2024-09-06
1,2,Entretenimiento,886.84,2024-09-06
1,2,Alimentacion,134.51,2024-09-07
1,2,Salud,473.14,2024-09-07
1,2,Alimentacion,109.95,2024-09-07
1,2,Entretenimiento,555.82,2024-09-08
1,2,Entretenimiento,376.51,2024-09-09
1,2,Salud,263.83,2024-09-09
1,2,Alimentacion,91.75,2024-09-09
1,1,Ahorro,888.95,2024-09-10
1,2,Salud,273.43,2024-09-10
1,2,Entretenimiento,437.04,2024-09-11
1,2,Transporte,52.8,2024-09-11
1,2,Transporte,27.37,2024-09-12
1,2,Entretenimiento,941.39,2024-09-12
1,2,Transporte,18.88,2024-09-12
1,2,Entretenimiento,1087.21,2024-09-14
1,2,Salud,739.64,2024-09-14
1,2,Transporte,65.86,2024-09-15
1,2,Transporte,21.21,2024-09-15
1,2,Transporte,62.9,2024-09-15
1,2,Alimentacion,184.67,2024-09-16
1,2,Alimentacion,65.12,2024-09-16
1,2,Entretenimiento,197.99,2024-09-16
1,1,Nomina,3825.52,2024-09-17
1,2,Alimentacion,126.78,2024-09-17
1,2,Alimentacion,158.46,2024-09-18
1,2,Entretenimiento,408.95,2024-09-18
1,2,Alimentacion,78.83,2024-09-19
1,2,Transporte,46.86,2024-09-19
1,2,Transporte,73.83,2024-09-20
1,2,Entretenimiento,1081.68,2024-09-20
1,2,Transporte,34.95,2024-09-21
1,2,Salud,670.01,2024-09-23
1,2,Alimentacion,211.97,2024-09-24
1,2,Salud,340.81,2024-09-25
1,2,Salud,494.48,2024-09-25
1,2,Salud,719.78,2024-09-25
1,2,Transporte,65.1,2024-09-26
1,2,Entretenimiento,506.43,2024-09-26
1,2,Salud,568.48,2024-09-26
1,1,Nomina,3258.21,2024-09-28
1,2,Alimentacion,190.63,2024-09-28
1,2,Transporte,74.69,2024-09-28
1,2,Entretenimiento,1048.23,2024-09-29
1,2,Transporte,58.39,2024-09-29
1,2,Entretenimiento,120.87,2024-09-30
1,2,Transporte,11.96,2024-10-01
1,2,Transporte,33.53,2024-10-01
1,2,Entretenimiento,103.47,2024-10-02
1,2,Salud,245.08,2024-10-02
1,2,Alimentacion,143.69,2024-10-03
1,2,Entretenimiento,455.78,2024-10-03
1,2,Hogar,3627.09,2024-10-03
1,1,Nomina,3276.39,2024-10-04
1,2,Entretenimiento,812.8,2024-10-04
1,2,Transporte,18.31,2024-10-04
1,2,Alimentacion,69.94,2024-10-05
1,2,Transporte,48.4,2024-10-07
1,2,Salud,1048.72,2024-10-07
1,2,Salud,1306.56,2024-10-07
1,2,Salud,968.76,2024-10-08
1,2,Alimentacion,238.9,2024-10-08
1,2,Entretenimiento,651.97,2024-10-08
1,2,Alimentacion,134.77,2024-10-09
1,2,Transporte,36.59,2024-10-09
1,2,Salud,720.44,2024-10-09
1,2,Alimentacion,238.69,2024-10-10
1,2,Alimentacion,54.26,2024-10-10
1,2,Transporte,37.75,2024-10-11
1,2,Transporte,62.29,2024-10-11
1,2,Tarjeta Credito,2828.17,2024-10-11
1,2,Salud,775.97,2024-10-12
1,2,Alimentacion,40.75,2024-10-13
1,2,Entretenimiento,1097.01,2024-10-13
1,2,Alimentacion,243.63,2024-10-13
1,2,Salud,875.14,2024-10-14
1,2,Entretenimiento,402.44,2024-10-14
1,2,Alimentacion,234.3,2024-10-15
1,2,Entretenimiento,286.68,2024-10-15
1,2,Salud,983.05,2024-10-15
1,2,Entretenimiento,188.14,2024-10-16
1,2,Transporte,47.52,2024-10-17
1,2,Salud,868.47,2024-10-18
1,2,Salud,509.79,2024-10-18
1,2,Entretenimiento,544.63,2024-10-18
1,2,Salud,199.67,2024-10-19
1,2,Entretenimiento,220.58,2024-10-20
1,2,Transporte,65.69,2024-10-20
1,2,Alimentacion,103.09,2024-10-20
1,1,Nomina,3648.85,2024-10-21
1,2,Alimentacion,243.05,2024-10-22
1,2,Alimentacion,175.12,2024-10-22
1,2,Entretenimiento,190.47,2024-10-24
1,2,Alimentacion,231.59,2024-10-24
1,2,Alimentacion,73.51,2024-10-25
1,2,Alimentacion,204.17,2024-10-25
1,2,Transporte,44.21,2024-10-26
1,2,Entretenimiento,889.83,2024-10-26
1,2,Alimentacion,188.7,2024-10-26
1,2,Alimentacion,146.17,2024-10-28
1,2,Alimentacion,87.71,2024-10-28
1,2,Salud,1098.76,2024-10-28
1,2,Transporte,65.79,2024-10-29
1,2,Salud,619.14,2024-10-30
1,1,Nomina,1763.38,2024-10-31
1,2,Entretenimiento,100.99,2024-10-31
1,2,Transporte,35.96,2024-10-31
1,2,Alimentacion,81.42,2024-10-31
1,2,Alimentacion,216.18,2024-11-01
1,2,Transporte,20.26,2024-11-02
1,2,Alimentacion,43.26,2024-11-02
1,2,Transporte,13.76,2024-11-02
1,2,Transporte,39.85,2024-11-03
1,2,Hogar,2156.63,2024-11-03
1,2,Transporte,56.76,2024-11-04
1,2,Salud,468.85,2024-11-04
1,2,Alimentacion,242.47,2024-11-04
1,2,Entretenimiento,287.77,2024-11-05
1,2,Transporte,74.19,2024-11-07
1,1,Ahorro,875.37,2024-11-09
1,2,Entretenimiento,884.62,2024-11-09
1,2,Entretenimiento,779.28,2024-11-11
1,2,Entretenimiento,103.85,2024-11-13
1,2,Transporte,41.98,2024-11-13
1,2,Alimentacion,92.01,2024-11-14
1,2,Transporte,34.76,2024-11-14
1,2,Salud,607.64,2024-11-14
1,1,Nomina,3315.11,2024-11-15
1,2,Entretenimiento,903.48,2024-11-15
1,2,Salud,504.88,2024-11-15
1,2,Entretenimiento,418.71,2024-11-15
1,2,Transporte,26.76,2024-11-16
1,1,Nomina,2130.26,2024-11-17
1,2,Transporte,36.24,2024-11-17
1,2,Entretenimiento,682.19,2024-11-17
1,2,Transporte,30.18,2024-11-18
1,2,Alimentacion,210.89,2024-11-18
1,2,Entretenimiento,611.12,2024-11-19
1,2,Alimentacion,38.55,2024-11-20
1,2,Transporte,61.79,2024-11-21
1,2,Salud,120.1,2024-11-22
1,1,Nomina,686.85,2024-11-23
1,2,Alimentacion,210.5,2024-11-25
1,2,Salud,479.84,2024-11-26
1,2,Alimentacion,212.97,2024-11-26
1,2,Entretenimiento,855.81,2024-11-27
1,2,Entretenimiento,386.49,2024-11-27
1,2,Entretenimiento,635.63,2024-11-28
1,2,Entretenimiento,536.27,2024-11-29
1,2,Alimentacion,56.13,2024-11-30
1,2,Salud,1210.3,2024-12-01
1,2,Transporte,70.05,2024-12-02
1,2,Transporte,60.12,2024-12-02
1,2,Hogar,3056.37,2024-12-02
1,1,Ahorro,916.73,2024-12-03
1,2,Alimentacion,131.39,2024-12-04
1,2,Salud,794.5,2024-12-06
1,2,Transporte,72.12,2024-12-07
1,2,Transporte,28.73,2024-12-08
1,2,Salud,1258.96,2024-12-08
1,2,Transporte,13.4,2024-12-09
1,2,Salud,867.23,2024-12-10
1,2,Salud,727.12,2024-12-12
1,2,Alimentacion,102.11,2024-12-13
1,2,Salud,876.84,2024-12-13
1,2,Salud,754.29,2024-12-13
1,1,Nomina,3761.81,2024-12-14
1,2,Transporte,61.25,2024-12-14
1,2,Salud,1388.18,2024-12-14
1,2,Alimentacion,214.49,2024-12-14
1,1,Nomina,2419.56,2024-12-15
1,2,Transporte,70.53,2024-12-15
1,2,Alimentacion,37.37,2024-12-15
1,1,Nomina,1768.89,2024-12-17
1,2,Transporte,75.75,2024-12-17
1,2,Entretenimiento,609.93,2024-12-17
1,2,Alimentacion,57.34,2024-12-17
1,2,Entretenimiento,443.87,2024-12-19
1,2,Alimentacion,77.82,2024-12-20
1,2,Salud,1448.25,2024-12-20
1,2,Transporte,64.65,2024-12-20
1,2,Salud,697.6,2024-12-21
1,2,Alimentacion,32.37,2024-12-21
1,2,Entretenimiento,862.87,2024-12-22
1,2,Entretenimiento,758.13,2024-12-23
1,2,Salud,528.5,2024-12-23
1,1,Nomina,3036.47,2024-12-24
1,2,Salud,309.44,2024-12-24
1,2,Alimentacion,154.72,2024-12-25
1,2,Salud,1214.42,2024-12-25
1,1,Ahorro,60.54,2024-12-26
1,2,Transporte,76.84,2024-12-27
1,2,Transporte,26.33,2024-12-27
1,2,Salud,877.8,2024-12-28
1,2,Transporte,74.95,2024-12-29
1,2,Entretenimiento,229.83,2024-12-29
1,2,Salud,658.14,2024-12-29
2,2,Salud,129.27,2024-01-01
2,2,Transporte,44.04,2024-01-01
2,2,Alimentacion,202.04,2024-01-01
2,2,Entretenimiento,313.13,2024-01-02
2,2,Alimentacion,30.92,2024-01-02
2,2,Entretenimiento,826.9,2024-01-02
2,2,Entretenimiento,691.79,2024-01-03
2,2,Entretenimiento,916.12,2024-01-03
2,2,Transporte,36.24,2024-01-04
2,1,Nomina,2807.96,2024-01-05
2,2,Entretenimiento,761.62,2024-01-05
2,2,Alimentacion,228.51,2024-01-05
2,2,Entretenimiento,683.45,2024-01-06
2,1,Ahorro,220.24,2024-01-07
2,2,Salud,1435.35,2024-01-07
2,2,Transporte,75.73,2024-01-07
2,2,Entretenimiento,901.95,2024-01-07
2,2,Entretenimiento,552.89,2024-01-08
2,2,Salud,1220.52,2024-01-08
2,2,Entretenimiento,213.67,2024-01-09
2,2,Salud,1149.33,2024-01-09
2,2,Transporte,14.65,2024-01-10
2,2,Alimentacion,86.57,2024-01-10
2,2,Tarjeta Credito,3341.47,2024-01-10
2,2,Transporte,43.72,2024-01-11
2,2,Salud,219.4,2024-01-11
2,2,Alimentacion,155.34,2024-01-11
2,2,Transporte,16.98,2024-01-12
